Title,Genre,Year,Rating,CriticsScore,AudienceScore
Movie 4340,Thriller,1996,7.9,83.6,56.5
Movie 4341,Adventure,1989,6.4,58,61.5
Movie 4342,Romance,2006,4,40.5,21.7
Movie 4343,Thriller,2014,3.4,69.2,85.7
Movie 4344,Adventure,2000,2.1,74.6,80.8
Movie 4345,Animation,2004,5.6,60.2,69.1
Movie 4346,Adventure,2007,6.3,15.1,52
Movie 4347,Animation,1994,4.2,25.3,96.8
Movie 4348,Documentary,1983,5.3,35.7,89.1
Movie 4349,Sci-Fi,2008,4.3,35.4,68
Movie 4350,Action,1988,6.8,70.6,43.5
Movie 4351,Comedy,2006,9.1,11.7,65.6
Movie 4352,Adventure,2005,2.5,78,61.8
Movie 4353,Documentary,1998,4.4,33.9,45.5
Movie 4354,Sci-Fi,2007,2.3,37.9,37.6
Movie 4355,Romance,1996,6.6,57.5,46.6
Movie 4356,Documentary,2022,7.6,29.4,61.7
Movie 4357,Thriller,2020,9.4,89.6,48.5
Movie 4358,Comedy,2021,3.5,17.7,33.7
Movie 4359,Adventure,1999,9.6,50,78.5
Movie 4360,Adventure,2024,1.6,86.4,57.8
Movie 4361,Drama,2019,6.4,65.4,16.1
Movie 4362,Romance,2018,1.5,36.3,43.1
Movie 4363,Animation,2002,9,47.9,89.6
Movie 4364,Comedy,2011,5.8,73.6,78
Movie 4365,Drama,2012,7,97.6,39.1
Movie 4366,Action,1984,8.5,90.4,94.4
Movie 4367,Action,2022,2.4,40.8,16.9
Movie 4368,Drama,2013,1.3,99.8,96.5
Movie 4369,Animation,2019,8.9,10.3,32.1
Movie 4370,Action,1990,3.8,12.5,10.8
Movie 4371,Sci-Fi,1982,2.2,84.1,49
Movie 4372,Adventure,2012,5.2,28,42.3
Movie 4373,Romance,1990,6.4,15.5,58.5
Movie 4374,Documentary,1995,1.3,31.3,81.7
Movie 4375,Thriller,1997,3.5,48.3,85.8
Movie 4376,Romance,2009,1.3,75.8,46.1
Movie 4377,Horror,1989,4.8,66.2,48.7
Movie 4378,Animation,1997,9.1,31.4,23.3
Movie 4379,Adventure,2017,9.8,55.3,14.3
Movie 4380,Sci-Fi,1998,6.7,93.4,67.7
Movie 4381,Action,2015,2.5,83.4,15.8
Movie 4382,Comedy,1992,9.2,39.1,76
Movie 4383,Adventure,1982,5.6,98.4,58.5
Movie 4384,Thriller,1989,2.4,73.8,27.9
Movie 4385,Drama,2017,9.3,15.6,58.6
Movie 4386,Adventure,1980,7.8,13.2,26.5
Movie 4387,Sci-Fi,2006,7.6,25.2,49.5
Movie 4388,Drama,1987,7.4,75.5,82
Movie 4389,Romance,2021,2.8,26.5,51.6
Movie 4390,Thriller,1996,2.9,56,23.4
Movie 4391,Drama,1988,7.2,18.4,75.1
Movie 4392,Thriller,1985,3,92.9,26.8
Movie 4393,Thriller,2022,4.9,41,76.5
Movie 4394,Romance,2004,8,91.7,53.1
Movie 4395,Drama,2018,8.1,95,50.8
Movie 4396,Drama,2007,5.1,10.6,86.6
Movie 4397,Documentary,2012,8.1,51.8,73.8
Movie 4398,Thriller,2016,8.5,12.2,13
Movie 4399,Documentary,1988,6.9,91.8,36.7
Movie 4400,Drama,1997,3.1,56.7,88.4
Movie 4401,Sci-Fi,2000,3.5,16.7,11.6
Movie 4402,Thriller,1981,3.8,19.9,59.1
Movie 4403,Action,2022,2.1,44.5,75.5
Movie 4404,Romance,2017,3.5,94.6,66
Movie 4405,Adventure,2019,2.9,72.4,78.4
Movie 4406,Thriller,2015,5.1,88.1,75.3
Movie 4407,Romance,2022,9.2,43,72.3
Movie 4408,Documentary,2016,1.9,13.9,83.9
Movie 4409,Thriller,1994,7.5,97.7,68.1
Movie 4410,Romance,2007,7.2,11.5,46.2
Movie 4411,Animation,1997,1.9,95.3,52.5
Movie 4412,Drama,2013,9.3,43.2,74.5
Movie 4413,Horror,2001,6.1,10.9,88.9
Movie 4414,Thriller,1990,4.3,72,34.5
Movie 4415,Horror,1992,7.8,98.2,40.8
Movie 4416,Comedy,1983,3.3,96.9,93.8
Movie 4417,Sci-Fi,2001,7.2,24.5,62.1
Movie 4418,Documentary,1986,1.4,26.3,26.1
Movie 4419,Action,2022,8.6,60.9,69.7
Movie 4420,Action,2003,5,67.4,99.2
Movie 4421,Animation,1983,6.7,76.5,84.1
Movie 4422,Drama,2007,3,26.3,77.1
Movie 4423,Adventure,1994,7.1,96.3,28.7
Movie 4424,Comedy,1980,8,67.5,88.9
Movie 4425,Adventure,1982,5.3,86.2,57.3
Movie 4426,Thriller,1993,6.6,58.6,90
Movie 4427,Adventure,2017,5.1,47.3,39.7
Movie 4428,Documentary,1980,9,97.9,15.6
Movie 4429,Sci-Fi,2017,5.5,62.4,52.8
Movie 4430,Romance,2017,8.6,88,34.3
Movie 4431,Action,2000,8.2,95.8,74.4
Movie 4432,Documentary,2008,4.7,70.8,96.1
Movie 4433,Drama,1984,3.1,59.4,72.2
Movie 4434,Thriller,1989,4.7,10.3,89.8
Movie 4435,Action,2007,8.4,13.6,50.8
Movie 4436,Action,2000,3,28.1,79.4
Movie 4437,Sci-Fi,1986,5.7,26.7,85.9
Movie 4438,Comedy,1982,8.3,32.9,74
Movie 4439,Documentary,2024,4.2,37.4,55.7
Movie 4440,Romance,1999,6.8,42.4,66.3
Movie 4441,Romance,1998,3.2,47.8,73
Movie 4442,Romance,2014,2,18.9,32.8
Movie 4443,Comedy,1983,8.1,13.8,82.9
Movie 4444,Documentary,1984,1.9,70.7,95.5
Movie 4445,Animation,1980,3.4,58.4,51.9
Movie 4446,Thriller,1983,8.7,50,73.1
Movie 4447,Animation,1991,4.1,67.1,76.3
Movie 4448,Drama,2006,9.8,84.5,69.6
Movie 4449,Comedy,2021,9.8,48.5,59.2
Movie 4450,Documentary,2002,3.4,67.7,89.3
Movie 4451,Sci-Fi,2004,1.4,95.8,50.4
Movie 4452,Sci-Fi,2000,7.3,85.6,15.5
Movie 4453,Drama,2003,5.1,48.3,86
Movie 4454,Adventure,2004,1.9,68,70.7
Movie 4455,Animation,2024,7.4,25.9,86.4
Movie 4456,Comedy,2011,1.3,60.4,22.5
Movie 4457,Sci-Fi,2011,8.8,98.3,12.8
Movie 4458,Horror,1984,2.2,56.6,94.1
Movie 4459,Romance,2015,2.1,93.5,23.3
Movie 4460,Romance,2021,2.6,46.7,82.9
Movie 4461,Romance,2021,9.6,99.9,84.1
Movie 4462,Action,2018,7.2,62.1,73.8
Movie 4463,Thriller,1995,8.2,13.8,21.8
Movie 4464,Romance,2012,4.6,62.8,70.1
Movie 4465,Thriller,2000,4,34.7,90
Movie 4466,Thriller,1988,3.1,12.9,48.3
Movie 4467,Documentary,1985,5.3,83.9,47.2
Movie 4468,Comedy,2024,6,34.8,49.9
Movie 4469,Drama,2014,6.7,81.7,17.4
Movie 4470,Thriller,2018,3.3,35.9,90.3
Movie 4471,Adventure,2001,9.5,27.5,88.2
Movie 4472,Horror,2020,2.5,97.7,99.8
Movie 4473,Drama,1984,9.7,42.5,62.7
Movie 4474,Animation,2021,1.1,64.1,77.6
Movie 4475,Romance,2002,5.3,64.9,28.2
Movie 4476,Thriller,1996,4,60.4,70.1
Movie 4477,Romance,1991,5,92.3,68.5
Movie 4478,Romance,2002,6.1,70.7,91.1
Movie 4479,Sci-Fi,1995,4.9,46.3,84.8
Movie 4480,Sci-Fi,1982,4.7,87.6,94.5
Movie 4481,Romance,2009,7.6,26.3,88.2
Movie 4482,Horror,2001,7.2,59,88.2
Movie 4483,Action,1988,8.5,95.5,15.7
Movie 4484,Sci-Fi,2008,3.2,66.3,86.1
Movie 4485,Sci-Fi,2016,6.5,83.5,64.7
Movie 4486,Sci-Fi,2002,6.3,68.8,44.2
Movie 4487,Sci-Fi,1992,4.3,85.5,15.1
Movie 4488,Adventure,2011,5.4,95,71
Movie 4489,Documentary,2002,3.8,34.6,39.5
Movie 4490,Sci-Fi,2024,2.3,25.3,52.1
Movie 4491,Thriller,1996,2.9,53.6,71.4
Movie 4492,Horror,2019,1.9,73.2,92.1
Movie 4493,Animation,2000,7.1,30.4,84.3
Movie 4494,Romance,1981,6.9,10.4,50.6
Movie 4495,Documentary,2016,9.6,40.9,44.9
Movie 4496,Comedy,1985,7.6,97.2,31.6
Movie 4497,Documentary,2023,1.5,72.5,43.5
Movie 4498,Documentary,1997,9,46.1,20
Movie 4499,Thriller,2009,8.8,27.3,97.4
Movie 4500,Comedy,2001,5,42,61.7
Movie 4501,Adventure,2012,6.3,25.3,21.5
Movie 4502,Romance,2009,9.8,19.6,41.8
Movie 4503,Romance,1996,5.8,91.6,59.2
Movie 4504,Documentary,2022,9.1,99.8,58
Movie 4505,Drama,2011,1.7,24.8,13.2
Movie 4506,Documentary,2021,2.7,14.9,95.6
Movie 4507,Thriller,1993,5,39.7,34.8
Movie 4508,Horror,1989,6.3,51.5,11.5
Movie 4509,Thriller,2015,8.3,28.4,16.9
Movie 4510,Romance,2013,9.9,37.1,62.2
Movie 4511,Documentary,1988,4.5,28.1,22.4
Movie 4512,Action,2021,1.4,79.7,13.8
Movie 4513,Horror,2007,8.2,74.1,44.2
Movie 4514,Documentary,1990,6.4,67.1,66
Movie 4515,Comedy,1993,2.8,44.8,20.1
Movie 4516,Thriller,2018,5.5,91.8,38.2
Movie 4517,Action,1998,7.7,97.3,47.6
Movie 4518,Thriller,1994,7.9,25.6,24.4
Movie 4519,Action,2007,5.5,30.1,55.5
Movie 4520,Documentary,2003,3.7,57.3,17.7
Movie 4521,Action,1987,9.8,18.2,14.2
Movie 4522,Action,2022,7,49.3,56.8
Movie 4523,Animation,1988,4.7,62.4,32.3
Movie 4524,Documentary,2012,3.5,57,18.6
Movie 4525,Thriller,2012,7.6,39.8,48.2
Movie 4526,Action,1998,3.2,58.8,92.4
Movie 4527,Romance,1982,2.5,96.3,75.2
Movie 4528,Documentary,1989,5.8,28.5,83.4
Movie 4529,Action,2019,3.6,68.9,88.5
Movie 4530,Romance,2021,6.7,13.9,97.5
Movie 4531,Sci-Fi,1980,2.1,16,78.7
Movie 4532,Drama,2008,6.9,59.7,64.8
Movie 4533,Documentary,2013,3.5,19.4,42.9
Movie 4534,Romance,1992,1,12,26.3
Movie 4535,Drama,1980,2.1,25.4,71.8
Movie 4536,Adventure,2013,9.4,60.8,99.5
Movie 4537,Comedy,2008,8.8,73.3,52.1
Movie 4538,Horror,1992,3.1,28.2,75.1
Movie 4539,Thriller,2008,8,70.1,54.6
Movie 4540,Romance,2018,6.5,26.4,48.9
Movie 4541,Animation,2003,9.7,65.2,46.9
Movie 4542,Comedy,2005,4.4,47.1,55.4
Movie 4543,Comedy,1996,7.1,68.8,43
Movie 4544,Romance,1986,1.6,99.6,77.4
Movie 4545,Action,1992,4.6,94.4,88.7
Movie 4546,Comedy,1984,9.7,10.4,89.5
Movie 4547,Drama,2005,5.9,89.7,30.5
Movie 4548,Horror,1982,3.6,16,90.6
Movie 4549,Horror,1986,2.1,95.8,40.7
Movie 4550,Horror,2018,7.3,35.4,37.8
Movie 4551,Adventure,1980,6.8,44.4,75.4
Movie 4552,Drama,1996,4.4,18.2,37.4
Movie 4553,Drama,2022,9.6,20.1,14.8
Movie 4554,Thriller,2004,1.2,75.4,43.6
Movie 4555,Action,1982,3.7,95,74.9
Movie 4556,Thriller,1994,9.3,65,39.4
Movie 4557,Documentary,2008,3.9,74.4,66.7
Movie 4558,Thriller,2022,3.3,78.6,69.4
Movie 4559,Horror,2011,5.8,33.7,76
Movie 4560,Animation,2005,8.4,14.1,90.7
Movie 4561,Horror,1995,1.9,10.2,48.9
Movie 4562,Animation,2004,9.5,41.6,25
Movie 4563,Sci-Fi,2007,8.2,31.7,38.7
Movie 4564,Romance,1988,2.6,15.6,48.9
Movie 4565,Adventure,1980,7.4,26.2,74.3
Movie 4566,Action,2008,4.5,21.2,11.2
Movie 4567,Romance,2001,4.6,92.3,38.4
Movie 4568,Action,1995,8,22.6,80.2
Movie 4569,Sci-Fi,2020,9.7,58.4,70.4
Movie 4570,Documentary,2023,2.1,63.4,75.9
Movie 4571,Action,2020,4.8,58.9,83.1
Movie 4572,Drama,1986,5.3,18.9,80.5
Movie 4573,Adventure,1993,4.4,38.7,71.4
Movie 4574,Comedy,2008,4.3,14.6,49.6
Movie 4575,Drama,1998,1.5,45.6,98.5
Movie 4576,Drama,1998,7.2,27,61.2
Movie 4577,Romance,1981,4.9,60.5,28.2
Movie 4578,Comedy,2020,2.8,72.4,36.4
Movie 4579,Drama,2024,8.3,57.9,72.4
Movie 4580,Horror,1994,8.2,49.1,93.2
Movie 4581,Horror,1982,5.4,44.9,26.1
Movie 4582,Romance,1990,3.7,85.8,17.4
Movie 4583,Sci-Fi,2009,6.7,29.7,89.3
Movie 4584,Drama,2019,3.6,76.1,92.4
Movie 4585,Adventure,1997,3.1,78.2,34.9
Movie 4586,Sci-Fi,1981,7.6,47.7,44
Movie 4587,Animation,2011,1.4,36.8,69.4
Movie 4588,Romance,1987,1.9,52.3,39.7
Movie 4589,Documentary,2001,1.1,18.4,88.9
Movie 4590,Romance,1985,2.4,14.1,19.7
Movie 4591,Comedy,1991,1.6,20,13.4
Movie 4592,Sci-Fi,2019,10,26.8,28.8
Movie 4593,Action,2015,3.6,55.4,35.7
Movie 4594,Adventure,1994,2.3,86.4,20.2
Movie 4595,Romance,2007,3.2,31.2,15.9
Movie 4596,Documentary,2024,9.4,94.2,78
Movie 4597,Comedy,1997,5.7,95.9,24.8
Movie 4598,Comedy,1981,4.3,96.3,92.3
Movie 4599,Action,1992,8.9,85.4,43.1
Movie 4600,Documentary,2024,4.6,42.7,70.4
Movie 4601,Horror,1994,4,16.5,30.3
Movie 4602,Drama,1999,2.9,61.2,31.6
Movie 4603,Thriller,2008,4.4,60.3,61.7
Movie 4604,Documentary,2021,3.9,86.5,60.5
Movie 4605,Romance,2008,7.1,99.6,79.2
Movie 4606,Thriller,1982,3.6,55.7,78.2
Movie 4607,Sci-Fi,1998,6.2,41.1,70.4
Movie 4608,Horror,1982,1.6,26.7,50.4
Movie 4609,Comedy,1993,2.7,10.4,90.2
Movie 4610,Sci-Fi,2019,4.7,55.8,66
Movie 4611,Action,1983,9.4,60,99.1
Movie 4612,Drama,1990,4.4,84.2,83.7
Movie 4613,Horror,2010,7,55.4,14
Movie 4614,Animation,2022,3.3,92.5,38.9
Movie 4615,Action,2011,2.1,66.5,61.5
Movie 4616,Thriller,2006,1.5,85.6,74.9
Movie 4617,Comedy,2009,3.7,23.3,59.5
Movie 4618,Adventure,2022,2.4,87,80.8
Movie 4619,Adventure,1981,2.6,70.8,35.4
Movie 4620,Sci-Fi,1988,7.8,25.3,26.6
Movie 4621,Animation,2007,1.1,27.1,14.9
Movie 4622,Romance,2010,6,93.4,61.6
Movie 4623,Thriller,2013,4.4,12.9,72
Movie 4624,Drama,1994,5.6,51.6,39.4
Movie 4625,Animation,2004,6.1,38.2,65.2
Movie 4626,Horror,2015,3.8,69.9,14.7
Movie 4627,Romance,1987,3.7,85.6,18.9
Movie 4628,Sci-Fi,1988,7.6,42.4,73.2
Movie 4629,Animation,2016,8.8,48.4,43.1
Movie 4630,Animation,2024,2.7,98.4,70.4
Movie 4631,Animation,2018,1.9,80.6,84.9
Movie 4632,Comedy,2011,9.1,90.7,86.7
Movie 4633,Adventure,1996,4.1,49.5,25.5
Movie 4634,Sci-Fi,2014,6,31.1,53.8
Movie 4635,Animation,2016,4.2,47.1,76.1
Movie 4636,Romance,1998,2.1,74.4,79.7
Movie 4637,Thriller,2023,6.3,19.8,80.6
Movie 4638,Thriller,2008,5.7,34.3,30.5
Movie 4639,Romance,1986,2.8,14.2,27.3
Movie 4640,Documentary,2007,5.1,48.9,63.1
Movie 4641,Sci-Fi,1988,8.2,84.5,76.7
Movie 4642,Sci-Fi,2007,6.3,12.2,38.7
Movie 4643,Comedy,1985,1.9,70.8,19.4
Movie 4644,Action,2008,5.9,93.9,74.5
Movie 4645,Horror,1996,7.3,31.3,37
Movie 4646,Documentary,1995,8.1,72.4,25
Movie 4647,Drama,2002,6.7,97.8,23.3
Movie 4648,Documentary,2010,2.4,96.6,38.3
Movie 4649,Comedy,1982,7.4,31.1,63.3
Movie 4650,Animation,2000,7.1,19,42.3
Movie 4651,Documentary,2005,1.2,23.3,11.9
Movie 4652,Adventure,2015,4.7,73.2,18.7
Movie 4653,Thriller,2021,4,75.3,36.1
Movie 4654,Romance,2016,7,70.7,69.4
Movie 4655,Comedy,2001,2.9,40.2,18.9
Movie 4656,Documentary,2021,6.3,25.3,60.5
Movie 4657,Horror,1991,9.2,62.3,20.8
Movie 4658,Horror,2021,8.2,53.5,29
Movie 4659,Horror,1992,9.3,75.6,25.5
Movie 4660,Action,1990,9.8,49.7,16.1
Movie 4661,Adventure,1995,1.1,40.5,70.4
Movie 4662,Thriller,1987,6.6,36.4,51.7
Movie 4663,Horror,2019,4.7,29,84.8
Movie 4664,Action,2019,8.7,33.9,18.9
Movie 4665,Sci-Fi,2024,3.3,18.5,23
Movie 4666,Romance,1981,9.8,41.2,37.6
Movie 4667,Thriller,2009,6.5,13.3,78.9
Movie 4668,Sci-Fi,2009,8.1,26.8,37.5
Movie 4669,Animation,1991,1.8,77.2,46.8
Movie 4670,Adventure,1989,2.7,39.3,37.1
Movie 4671,Comedy,2023,7.8,70.1,17.2
Movie 4672,Sci-Fi,1990,1.2,74.5,94.5
Movie 4673,Thriller,1994,8.4,62.3,59.4
Movie 4674,Romance,1995,1.1,96.3,80.9
Movie 4675,Horror,1996,6.9,11.9,69.3
Movie 4676,Comedy,2005,4.3,76.5,56.3
Movie 4677,Horror,1981,6.5,96.3,18.1
Movie 4678,Adventure,1991,7.3,87.6,67.8
Movie 4679,Horror,2005,4.1,25.1,24
Movie 4680,Documentary,2002,2,39.4,47.3
Movie 4681,Action,1997,1.6,25.5,66.6
Movie 4682,Sci-Fi,2011,6.3,64.1,80.4
Movie 4683,Horror,2017,5.7,74.1,71.7
Movie 4684,Comedy,1982,7.7,38.5,70.4
Movie 4685,Documentary,2017,5.6,58.6,23.4
Movie 4686,Comedy,1982,4.8,72.2,41.2
Movie 4687,Sci-Fi,2009,4.6,47.9,13.9
Movie 4688,Animation,1980,1.2,86.9,74.8
Movie 4689,Animation,2009,4,79.4,95.7
Movie 4690,Action,2024,9.8,15.8,33.8
Movie 4691,Documentary,2011,8.9,65.9,17.9
Movie 4692,Comedy,2007,4,31.2,52.8
Movie 4693,Thriller,2000,6.3,60.2,87.1
Movie 4694,Romance,1992,8.6,96.1,59.7
Movie 4695,Comedy,2006,5,89.1,14.2
Movie 4696,Action,2015,1.2,46.4,97.7
Movie 4697,Adventure,1986,1.7,36.2,84.6
Movie 4698,Thriller,2001,5.6,31.1,21.8
Movie 4699,Adventure,1989,9.7,57.9,93
Movie 4700,Adventure,2018,7.2,20.3,50.6
Movie 4701,Thriller,1994,1.6,59.4,43.5
Movie 4702,Comedy,1994,2.7,10.1,51.5
Movie 4703,Sci-Fi,1983,7.9,39.1,85.1
Movie 4704,Documentary,2011,8.6,29.8,69.4
Movie 4705,Animation,2002,6.6,97.4,15.3
Movie 4706,Sci-Fi,1985,6.8,75.5,96.2
Movie 4707,Drama,2003,1.3,41.5,23.3
Movie 4708,Romance,1999,8.5,18.4,77.1
Movie 4709,Thriller,2016,8.1,56.5,67.3
Movie 4710,Romance,1999,3.3,29.2,26.9
Movie 4711,Adventure,1991,7.4,58.3,25.4
Movie 4712,Drama,2012,2.9,85.2,88.3
Movie 4713,Sci-Fi,2007,1.4,65.4,47.8
Movie 4714,Horror,1987,2.8,67,68.9
Movie 4715,Horror,1980,2.6,58.7,55.4
Movie 4716,Thriller,2016,4,93.5,75.5
Movie 4717,Drama,2001,4.8,93.9,53.1
Movie 4718,Action,1985,5.6,56.1,35.9
Movie 4719,Comedy,2000,5.3,37.5,42.7
Movie 4720,Comedy,2011,3.4,51.4,87.3
Movie 4721,Drama,2014,1.3,26.8,52.1
Movie 4722,Horror,1994,6.4,67.3,29.2
Movie 4723,Animation,1984,4.6,55,94.1
Movie 4724,Comedy,1985,3.7,19.3,81.7
Movie 4725,Horror,2004,8.8,27.8,15
Movie 4726,Action,2019,7.7,53.2,99.9
Movie 4727,Romance,2008,8.7,89.9,72.5
Movie 4728,Animation,1986,5.5,61,24.4
Movie 4729,Drama,2019,2.2,71.3,31.3
Movie 4730,Thriller,1992,7.3,40.5,72.3
Movie 4731,Documentary,2017,2.9,61.4,80.2
Movie 4732,Documentary,1997,5,50.3,31.5
Movie 4733,Documentary,1981,1.6,69.3,33.1
Movie 4734,Sci-Fi,1987,8.4,14.6,37.6
Movie 4735,Adventure,1990,2.1,54.4,63.8
Movie 4736,Comedy,2012,9.1,36.6,25.5
Movie 4737,Documentary,2017,8.8,39.4,19.4
Movie 4738,Documentary,2006,5.2,96.5,71.1
Movie 4739,Comedy,1999,7.7,26.4,80.1
Movie 4740,Documentary,1991,6.6,38,55.1
Movie 4741,Documentary,2022,8.2,55.9,42.7
Movie 4742,Horror,2010,4.9,87.7,48.9
Movie 4743,Drama,2006,8.1,47.5,45
Movie 4744,Comedy,2011,5.2,76.9,96.4
Movie 4745,Romance,1989,9.5,87.1,79.1
Movie 4746,Adventure,1982,5.4,37.9,28.7
Movie 4747,Romance,2024,5.2,45.3,44.6
Movie 4748,Action,2006,8.1,42.1,59
Movie 4749,Horror,2014,8.4,85,65.2
Movie 4750,Drama,2010,6,14,52.1
Movie 4751,Documentary,1994,2.6,37.8,82.9
Movie 4752,Romance,1995,5.2,71.1,79.1
Movie 4753,Sci-Fi,1992,9.7,60.9,55.5
Movie 4754,Horror,2014,7.8,49.3,86.9
Movie 4755,Horror,1990,8.3,58.6,77.6
Movie 4756,Romance,2000,1.3,27.8,80.1
Movie 4757,Romance,1990,5.2,48.8,96.1
Movie 4758,Documentary,2009,6.8,55.2,34
Movie 4759,Animation,2014,8.5,91.1,34.1
Movie 4760,Action,2001,1.4,33.5,90
Movie 4761,Sci-Fi,2017,8.7,88.1,79.5
Movie 4762,Animation,2010,5.9,68,93.4
Movie 4763,Romance,1993,2.8,11.8,15.7
Movie 4764,Romance,2003,3.9,75.2,66.5
Movie 4765,Comedy,2011,3.5,13.2,23
Movie 4766,Thriller,2015,5.8,99.8,55.4
Movie 4767,Horror,2011,1.5,88.5,24
Movie 4768,Thriller,1994,2.4,36.8,21.5
Movie 4769,Adventure,2022,8.3,33.2,11.1
Movie 4770,Romance,2014,2.2,44.3,66.7
Movie 4771,Comedy,1982,3.1,42.1,42.3
Movie 4772,Horror,1995,5.1,43.5,19.5
Movie 4773,Animation,1984,5.7,38.6,39.1
Movie 4774,Animation,2000,7.9,65.9,25.2
Movie 4775,Comedy,1989,5,24.8,94.8
Movie 4776,Adventure,1998,8.1,86.1,38.8
Movie 4777,Documentary,2004,6.6,83.1,40.1
Movie 4778,Thriller,1983,2,52.9,85.6
Movie 4779,Animation,2008,2.4,86.7,68.3
Movie 4780,Horror,1998,4.9,32.2,73.9
Movie 4781,Adventure,2022,4.6,11.6,67.2
Movie 4782,Action,1981,7.7,65.7,95.2
Movie 4783,Adventure,1989,6.2,51.2,28.6
Movie 4784,Horror,2022,4.5,61,99
Movie 4785,Documentary,2004,2.5,90.9,84.8
Movie 4786,Adventure,1999,3,97.3,63
Movie 4787,Drama,1998,6.2,67.1,69.6
Movie 4788,Comedy,2002,4.8,78.8,68.4
Movie 4789,Adventure,2003,5.6,17.5,15.3
Movie 4790,Sci-Fi,1990,2.5,24.5,29.6
Movie 4791,Adventure,2013,7,76,96.5
Movie 4792,Sci-Fi,2007,8.7,48.8,58.1
Movie 4793,Adventure,1984,3.3,50.1,44.1
Movie 4794,Romance,1984,5.4,37.8,78.6
Movie 4795,Action,2000,9.8,64.7,57.2
Movie 4796,Documentary,1991,4,26.7,11.2
Movie 4797,Thriller,1983,6.4,66.4,76.3
Movie 4798,Documentary,2021,1.8,25.6,75.9
Movie 4799,Adventure,1999,6.5,15.7,24.9
Movie 4800,Adventure,2017,1.8,39.7,96.1
Movie 4801,Adventure,2004,9.6,30.8,30.2
Movie 4802,Animation,1993,7.4,90,51.2
Movie 4803,Action,1990,8.1,14.9,20.3
Movie 4804,Animation,2011,7.3,25.9,64.3
Movie 4805,Adventure,1990,6.3,59.4,43.8
Movie 4806,Drama,1997,5,53.3,41.8
Movie 4807,Horror,2006,8.7,14.1,84.4
Movie 4808,Adventure,1997,9.6,10.7,10.9
Movie 4809,Animation,2002,5.5,98.9,81.8
Movie 4810,Adventure,1990,9.4,69.3,61.4
Movie 4811,Drama,2000,6.2,42.9,98.7
Movie 4812,Sci-Fi,2023,5.8,52.3,63
Movie 4813,Comedy,1984,5.1,34,15
Movie 4814,Romance,2002,2.9,41,14.6
Movie 4815,Thriller,2020,1,68.4,89.5
Movie 4816,Thriller,2004,3.2,89.5,85.7
Movie 4817,Comedy,2020,5.6,26.6,41.1
Movie 4818,Action,1989,4.4,85.6,65.6
Movie 4819,Romance,2001,5,20.9,54.1
Movie 4820,Drama,1998,9.8,29.3,97
Movie 4821,Documentary,1980,4.2,13.3,95.5
Movie 4822,Romance,1986,5.1,22.7,98.5
Movie 4823,Romance,1983,2.2,92.6,88
Movie 4824,Horror,1980,1.4,51.3,91.9
Movie 4825,Comedy,1994,8,17,29.6
Movie 4826,Adventure,2019,6.1,96.4,84.8
Movie 4827,Action,1991,7.8,89.1,73.8
Movie 4828,Romance,2001,2.3,77.9,96.7
Movie 4829,Sci-Fi,2001,6.1,94,61.4
Movie 4830,Comedy,1996,3.3,29.8,17.7
Movie 4831,Adventure,2008,3.1,85.3,63.8
Movie 4832,Romance,1993,1.1,72.1,71.8
Movie 4833,Documentary,1999,2.2,88.3,29.8
Movie 4834,Drama,2012,3.8,81.7,45.5
Movie 4835,Action,2022,2.1,41.2,63.9
Movie 4836,Animation,1994,9.9,79.7,43.7
Movie 4837,Horror,1991,3.8,33.6,43.7
Movie 4838,Sci-Fi,2019,2.2,39.6,22
Movie 4839,Documentary,1999,2.8,19.7,94.7
Movie 4840,Romance,2009,6.3,94.2,77.5
Movie 4841,Action,2017,1.6,36.2,10.1
Movie 4842,Action,1982,8.8,56.9,78.9
Movie 4843,Horror,2007,9.7,45.2,76.6
Movie 4844,Animation,2005,3.2,96.4,10.9
Movie 4845,Thriller,2009,5.1,40.2,43.3
Movie 4846,Drama,1992,1.2,80.1,64.6
Movie 4847,Adventure,1992,6.8,87,50.7
Movie 4848,Thriller,1981,4.7,49.2,80
Movie 4849,Documentary,2016,3.4,44,48.3
Movie 4850,Thriller,2017,2.9,77.3,23.8
Movie 4851,Drama,1981,6.9,92.2,97.9
Movie 4852,Thriller,2015,4.7,77.9,31.8
Movie 4853,Documentary,2005,2.6,30.4,74.6
Movie 4854,Drama,1990,7.2,89.9,22.9
Movie 4855,Adventure,1987,6.1,44.9,39.6
Movie 4856,Romance,2023,8.7,61.9,49.8
Movie 4857,Romance,2019,2.1,84.8,27.3
Movie 4858,Action,2022,8.1,27,50.5
Movie 4859,Sci-Fi,2001,7.1,80.6,24.1
Movie 4860,Adventure,1999,2,63.7,60.3
Movie 4861,Documentary,1987,7.3,90.4,69.7
Movie 4862,Animation,2008,5,25.5,15.6
Movie 4863,Comedy,2019,9.5,47.9,88.4
Movie 4864,Drama,2005,2.3,85,26.7
Movie 4865,Animation,2009,6.8,11.7,30.3
Movie 4866,Comedy,1996,4.4,20.1,69.5
Movie 4867,Comedy,1999,9.6,99.2,52.2
Movie 4868,Thriller,1995,4,35.2,54.9
Movie 4869,Action,2022,9.7,97.8,21.5
Movie 4870,Sci-Fi,1986,9.1,26.4,82.5
Movie 4871,Comedy,1995,3.4,42.5,65.5
Movie 4872,Comedy,2024,8.2,77.8,22.2
